p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0,27.489632428867825,0.652,0.328,0,FB,Ppp1r12a
0,27.091092717935577,0.769,0.204,0,FB,Htra1
0,26.718355310117015,0.592,0.103,0,FB,Col18a1
0,26.540846275190553,0.643,0.12,0,FB,Fmo2
0,25.738333161525567,0.586,0.027,0,FB,Hspb6
0,25.72862550307417,0.03,0.377,0,FB,Ccl6
0,25.086885232229008,0.607,0.012,0,FB,Itga8
0,25.022338218403945,0.988,0.966,0,FB,mt-Nd4
0,24.633519638009982,0.703,0.183,0,FB,Fblim1
0,24.429187955264936,0.651,0.015,0,FB,Lmod1
0,24.315176917903504,0.692,0.043,0,FB,Loxl1
0,24.173605971454933,0.56,0.146,0,FB,Ramp1
0,23.81425229977551,0.824,0.587,0,FB,Sh3bgrl
0,23.406355755477215,0.503,0.096,0,FB,Itgbl1
0,23.158594309404194,0.657,0.226,0,FB,Lrp1
0,21.965276991753882,0.41,0.021,0,FB,Cdo1
0,21.719771243615114,0.792,0.287,0,FB,Itgb5
0,21.586779916406435,0.389,0.004,0,FB,E030013I19Rik
0,20.73580489458911,0.642,0.182,0,FB,Dnajb4
0,20.45335968201063,0.8,0.35,0,FB,Cnn3
0,20.411602919904468,0.918,0.518,0,FB,Zbtb20
0,20.114187629604814,0.906,0.131,0,FB,Lhfp
0,19.961643658413973,0.5,0.017,0,FB,Fbxl22
0,19.474473553844923,0.003,0.1,0,FB,AU021092
0,19.008893348343086,0.647,0.19,0,FB,Camk2n1
0,18.742181952542417,0.7,0.232,0,FB,Rbpms
0,18.554658739777757,0.534,0.017,0,FB,Npnt
0,18.46603401828785,0.427,0.791,0,FB,Bst2
0,18.369058144641812,0.669,0.087,0,FB,Sdc2
0,17.927739038117416,0.827,0.501,0,FB,Hcfc1r1
0,17.700564891581667,0.639,0.133,0,FB,Lpp
0,17.57589779706242,0.915,0.574,0,FB,Nenf
0,17.3743329161959,0.634,0.101,0,FB,Smtn
0,17.258737254881424,0.653,0.196,0,FB,Pdlim3
0,17.207290984909115,0.862,0.412,0,FB,Prkcdbp
0,16.946735117050647,0.723,0.357,0,FB,Tns1
0,15.913874780310149,0.497,0.007,0,FB,Synpo2
0,15.69859825030774,0.79,0.398,0,FB,Cd200
0,15.626191541743722,0.609,0.945,0,FB,H2-K1
0,15.369678072679088,0.582,0.134,0,FB,Rcan2
0,15.265754792656356,0.665,0.283,0,FB,Lmo4
0,15.098373265120408,0.787,0.102,0,FB,Snhg18
0,14.920105096725223,0.676,0.033,0,FB,Mmp23
0,14.916968913630264,0.665,0.078,0,FB,Cped1
0,14.84284328336099,0.539,0.127,0,FB,Ncam1
